"City","OtherName","Country","Latitude","Longitude","Certainty","year","population"
"Seville","","Spain","37.388097","-5.982331",1,"AD_1694",80000
"Shiraz","","Iran","29.61031","52.53114",1,"AD_1694",20000
"Toledo","","Spain","39.862831","-4.027322",1,"AD_1694",25000
"Trabzon","Trebizond","Turkey","41.00145","39.717806",3,"AD_1694",20000
"Valladolid","","Spain","41.65518","-4.72372",1,"AD_1694",18000
"Goa","","India","15.299333","74.124",1,"AD_1695",20000
"Leiden","Leyden","Netherlands","52.15833","4.49306",1,"AD_1695",63000
"Messina","","Italy","38.19327","15.54969",1,"AD_1695",45000
"Kyoto","","Japan","35.02107","135.75385",1,"AD_1696",350986
"Nagasaki","","Japan","32.752558","129.878192",1,"AD_1696",64523
"Venice","","Italy","45.440847","12.315514",1,"AD_1696",143000
"Barcelona","","Spain","41.38879","2.15899",1,"AD_1697",43000
"Bourges","","France","47.08333","2.4",1,"AD_1697",14800
"Caen","","France","49.18585","-0.35912",1,"AD_1697",35000
"Kanazawa","","Japan","36.561325","136.656206",1,"AD_1697",68636
"Manila","","Philippines","14.58","121",1,"AD_1697",30000
"Sarajevo","Bosna-Serai, Serajevo","Bosnia and Herzegovina","43.84864","18.35644",1,"AD_1697",30000
"Strasbourg","Strassburg","France","48.58342","7.74296",1,"AD_1697",26481
"Amiens","","France","49.892","2.299",1,"AD_1698",32000
"Berlin","","Germany","52.52437","13.41053",1,"AD_1698",22400
"Beziers"," BÈziers","France","43.34762","3.21899",1,"AD_1698",18000
"Bordeaux","","France","44.84044","-0.5805",1,"AD_1698",40000
"Dijon","","France","47.31667","5.01667",1,"AD_1698",34000
"Dunkerque","Dunkirk","France","51.0383","2.3775",1,"AD_1698",13200
"Geneva","GenËve ","Switzerland","46.198392","6.142297",1,"AD_1698",16934
"Grenoble","","France","45.16667","5.71667",1,"AD_1698",18000
"Lille","","France","50.628442","3.054975",1,"AD_1698",55000
"Limoges","","France","45.83153","1.2578",1,"AD_1698",14000
"Meknes","Takrart, Mequinez, Miknas, MeknËs ","Morocco","33.89352","-5.54727",1,"AD_1698",60000
"Nancy","","France","48.68439","6.18496",1,"AD_1698",8000
"Narbonne","","France","43.18333","3",1,"AD_1698",8000
"Toulouse","","France","43.60426","1.44367",1,"AD_1698",38237
"Tours","","France","47.38333","0.68333",1,"AD_1698",33000
"Troyes","","France","48.3","4.08333",1,"AD_1698",19000
"Antwerp","Antwerpen ","Belgium","51.219217","4.402883",1,"AD_1699",67132
"Brugge","Bruges","Belgium","51.210819","3.224936",1,"AD_1699",35156
"Copenhagen","","Denmark","55.67594","12.56553",1,"AD_1699",62000
"Dresden","","Germany","51.05089","13.73832",1,"AD_1699",21298
"Gondar","","Ethiopia","12.600003","37.466669",1,"AD_1699",72000
"Hamburg","","Germany","53.57532","10.01534",1,"AD_1699",63000
"Ypres","Leper","Belgium","50.849997","2.883339",1,"AD_1699",11900
"Aachen","Aix-la-Chapelle","Germany","50.77664","6.08342",1,"AD_1700",15000
"Achin","Aceh","Indonesia","5.55","95.316667",3,"AD_1700",48000
"Agades","","Niger","16.966667","7.983333",1,"AD_1700",45000
"Agra","","India","27.18333","78.01667",1,"AD_1700",70000
"Ahmedabad","Asawal","India","23.039568","72.566004",1,"AD_1700",385000
"Aix","","France","43.526304","†5.445429",3,"AD_1700",23000
"Aleppo","","Syria","36.216667","37.166667",1,"AD_1700",67000
"Algiers","","Algiers","36.7525","3.04197",1,"AD_1700",85000
"Allada","Ardra","Benin","6.66547","2.15138",1,"AD_1700",40000
"Amber","Amer","India","26.985847","75.888251",3,"AD_1700",54000
"Amiens","","France","49.892","2.299",1,"AD_1700",32000
"Amsterdam","","Netherlands","52.37403","4.88969",1,"AD_1700",210000
"Angers","","France","47.46667","-0.55",1,"AD_1700",23000
"Ankara","Angora","Turkey","39.91987","32.85427",1,"AD_1700",45000
"Antwerp","Antwerpen ","Belgium","51.219217","4.402883",1,"AD_1700",67000
"Arakan","Rakhine","Myanmar","19.810092","93.987842",1,"AD_1700",70000
"Arles","","France","43.6767","4.6278",1,"AD_1700",24000
"Arras","","France","50.291","2.777533",1,"AD_1700",17000
"Augsberg","Ausburg","Germany","48.371444","10.898239",1,"AD_1700",26000
"Aurangabad","","India","19.876165","75.343314",1,"AD_1700",200000
"Avignon","","France","43.94834","4.80892",1,"AD_1700",23000
"Ayacucho","Guamanga, Huamanga","Peru","-13.1615","-74.22154",1,"AD_1700",24000
"Ayutthaya","Ayutia","Thailand","14.35","100.55",2,"AD_1700",150000
"Baghdad","Bagdad","Iraq","33.34058","44.40088",1,"AD_1700",50000
"Bakhchiserai","","Ukraine","44.755286","33.867233",1,"AD_1700",18000
"Barcelona","","Spain","41.38879","2.15899",1,"AD_1700",43000
"Basra","Basrah","Iraq","30.5","47.816667",2,"AD_1700",45000
"Bath","","United Kingdom","51.37795","-2.35907",1,"AD_1700",2000
"Beijing","Peking","China","39.9075","116.39723",1,"AD_1700",650000
"Belgrade","Beograd","Serbia","44.80401","20.46513",1,"AD_1700",40000
"Benin","Oedo","Nigeria","6.339081","5.626483",2,"AD_1700",25000
"Berlin","","Germany","52.52437","13.41053",1,"AD_1700",26000
"Bihar","Udantapura, Odantapuri","India","25.096074","85.313119",3,"AD_1700",30000
"Birmingham","","United Kingdom","52.48142","-1.89983",1,"AD_1700",15000
"Bologna","","Italy","44.49381","11.33875",1,"AD_1700",63000
"Bordeaux","","France","44.84044","-0.5805",1,"AD_1700",40000
"Boston","","United States of America","42.358431","-71.059772",1,"AD_1700",6700
"Bratislava","Pozsony, Pressburg","Slovakia","48.145892","17.107136",2,"AD_1700",18000
"Braunschweig","Brunswick","Germany","52.268875","10.526769",1,"AD_1700",17000
"Bremen","","Germany","53.07516","8.80777",1,"AD_1700",22000
"Brescia","","Italy","45.52478","10.22727",1,"AD_1700",22000
"Bristol","","United Kingdom","51.45523","-2.59665",1,"AD_1700",25000
"Brugge","Bruges","Belgium","51.210819","3.224936",1,"AD_1700",35000
"Brussel","Brussels","Belgium","50.85045","4.34878",1,"AD_1700",70000
"Buenos Aires","","Argentina","-34.61315","-58.37723",1,"AD_1700",1600
"Bukhara","Bokhara","Uzbekistan","39.765869","64.422347",1,"AD_1700",80000
"Bursa","Brusa","Turkey","40.19266","29.08403",1,"AD_1700",60000
"Cadiz","","Spain","36.52978","-6.29465",1,"AD_1700",31000
"Caen","","France","49.18585","-0.35912",1,"AD_1700",35000
"Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,"AD_1700",175000
"Cambay","","India","22.313114","72.619408",3,"AD_1700",35000
"Caracas","","Venezuela","10.48801","-66.87919",1,"AD_1700",12500
"Chanda","","India","26.064269","82.315343",3,"AD_1700",50000
"Changsha","","China","28.196111","112.972222",1,"AD_1700",60000
"Chengdu","","China","30.66667","104.06667",1,"AD_1700",50000
"Chibiri","Naya","Ghana","6.82","-2.42",3,"AD_1700",30000
"Chinkiang","Zhenjiang","China","32.2","119.416667",2,"AD_1700",68000
"Clermont","","France","45.7831","3.0824",2,"AD_1700",17108
"Cologne","Koln, Coln","Germany","50.937531","6.960278",1,"AD_1700",37000
"Constantine","","Algeria","36.365","6.61472",1,"AD_1700",30000
"Copenhagen","","Denmark","55.67594","12.56553",1,"AD_1700",62000
"Cordoba","Cordova, CÛrdoba","Spain","38.046133","-4.893564",2,"AD_1700",27000
"Cossimbazar","Kasimbazar","India","24.1167","88.2833",3,"AD_1700",50000
"Cremona","","Italy","45.13617","10.02797",1,"AD_1700",23000
"Cuttack","","India","20.46497","85.87927",1,"AD_1700",35000
"Cuzco","","Peru","-13.525","-71.972222",1,"AD_1700",30000
"Damascus","","Syria","33.5102","36.29128",1,"AD_1700",70000
"Delft","","Netherlands","52.00667","4.35556",1,"AD_1700",20000
"Dhaka","Dacca","India","23.709921","90.407143",1,"AD_1700",150000
"Diyarbakir","Diarbekr","Turkey","37.914411","40.230628",1,"AD_1700",35000
"Dordrecht","","Netherlands","51.81","4.67361",1,"AD_1700",23000
"Dresden","","Germany","51.05089","13.73832",1,"AD_1700",22000
"Dublin","","Ireland","53.33306","-6.24889",1,"AD_1700",80000
"Edinburgh","","United Kingdom","55.95206","-3.19648",1,"AD_1700",35000
"Edirne","Adrianople","Turkey","41.681808","26.562269",1,"AD_1700",85000
"Erzurum","Theodosiopolis, Erzerum","Turkey","39.90861","41.27694",1,"AD_1700",24000
"Esfahan","Isfahan","Iran","32.651389","51.679192",1,"AD_1700",350000
"Faizabad","Ayodhya, Ajodhya, Fyzabad","India","26.779386","82.142169",2,"AD_1700",42000
"Feodosia","Kaffa, Theodosia, Feodosiya, Caffa","Russian Federation","45.048889","35.379167",2,"AD_1700",23000
"Ferrara","","Italy","44.82678","11.62071",1,"AD_1700",27000
"Fez","Fes","Morocco","34.033333","-5.01",1,"AD_1700",80000
"Florence","Firenze","Italy","43.771033","11.248",1,"AD_1700",68000
"Frankfurt am Main","","Germany","50.110922","8.682128",1,"AD_1700",35000
"Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,"AD_1700",67000
"Gdansk","Danzig","Poland","54.352025","18.64663",2,"AD_1700",50000
"Genova","Genoa","Italy","44.40565","8.946256",1,"AD_1700",67000
"Gent","Ghent","Belgium","51.053469","3.730378",1,"AD_1700",49000
"Goa","","India","15.299333","74.124",1,"AD_1700",20000
"Gondar","","Ethiopia","12.600003","37.466669",1,"AD_1700",72000
"Granada","","Spain","37.177336","-3.598558",1,"AD_1700",35000
"Guadalajara","","Mexico","20.673819","-103.343489",1,"AD_1700",15000
"Guanajuato","","Mexico","21.01858","-101.2591",1,"AD_1700",16000
"Guangzhou","Canton","China","23.11667","113.25",1,"AD_1700",200000
"Guatemala City","Iximche","Guatemala","14.64072","-90.51327",1,"AD_1700",30000
"Guiyang","Gwiyang, Kweiyang","China","26.647661","106.630154",1,"AD_1700",37000
"Haarlem","","Netherlands","52.38084","4.63683",1,"AD_1700",48000
"Hamburg","","Germany","53.57532","10.01534",1,"AD_1700",63000
"Hangzhou","Hangchow","China","30.25","120.166667",2,"AD_1700",303000
"Hanoi","H‡ Noi","Vietnam","21.033333","105.85",1,"AD_1700",40000
"Havana","La Habana","Cuba","23.13302","-82.38304",1,"AD_1700",25000
"Hiroshima","","Japan","34.396775","132.460017",1,"AD_1700",53000
"Huai'an","Huaian, Hwaian","China","33.5","119.133333",1,"AD_1700",50000
"Hue","","Vietnam","16.46667","107.6",1,"AD_1700",59000
"Inwa","Ava","Myanmar","21.857353","95.981936",1,"AD_1700",75000
"Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,"AD_1700",700000
"Jakarta","Batavia","Indonesia","-6.21462","106.84513",1,"AD_1700",35000
"Jinan","Tsinan","China","36.650997","117.120497",1,"AD_1700",55000
"Jingdezhen","Kingtehchen","China","29.268836","117.17842",2,"AD_1700",100000
"Jodhpur","","India","26.26841","73.00594",1,"AD_1700",40000
"Kagoshima","","Japan","31.5966","130.557183",1,"AD_1700",51000
"Kanazawa","","Japan","36.561325","136.656206",1,"AD_1700",67000
"Kano","","Nigeria","12.00012","8.51672",1,"AD_1700",35000
"Katsina","","Nigeria","12.98943","7.60063",1,"AD_1700",60000
"Kazan","","Russian Federation","55.790278","49.134722",2,"AD_1700",18000
"Kerman","","Iran","30.28321","57.07879",1,"AD_1700",45000
"Konigsberg","Kaliningrad, Kˆnigsberg ","Germany","54.716667","20.516667",2,"AD_1700",37000
"Krakow","Cracow","Poland","50.06143","19.93658",1,"AD_1700",30000
"Kunming","Yunnanfu","China","25.03889","102.71833",1,"AD_1700",39000
"Kyoto","","Japan","35.02107","135.75385",1,"AD_1700",350000
"Lahore","","Pakistan","31.54972","74.34361",1,"AD_1700",54000
"Le Havre","","France","49.494369","0.107931",1,"AD_1700",13860
"Leghorn","Livorno","Italy","43.55","10.310579",2,"AD_1700",15000
"Leiden","Leyden","Netherlands","52.15833","4.49306",1,"AD_1700",56000
"Leipzig","","Germany","51.33962","12.37129",1,"AD_1700",21696
"Lhasa","","China","29.645563","91.140749",1,"AD_1700",80000
"Liege"," LiËge ","Belgium","50.63373","5.56749",1,"AD_1700",35000
"Lille","","France","50.628442","3.054975",1,"AD_1700",55000
"Lima","Rimac","Peru","-12.04318","-77.02824",1,"AD_1700",37259
"Lisbon","","Portugal","38.71667","-9.13333",1,"AD_1700",188000
"Liverpool","","United Kingdom","53.408372","-2.991572",1,"AD_1700",5000
"Loango","","Congo","-4.630225","11.835006",3,"AD_1700",30000
"London","","United Kingdom","51.511214","-0.119825",1,"AD_1700",550000
"Lubeck","L¸beck ","Germany","53.865886","10.687097",1,"AD_1700",21000
"Lucca","","Italy","43.84357","10.50585",1,"AD_1700",22000
"Luoyang","Honan","China","34.669722","112.442222",2,"AD_1700",35000
"Lvov","Lwow, Lemberg","Poland","49.839683","24.029717",1,"AD_1700",20000
"Lyon","","France","45.74846","4.84671",1,"AD_1700",97000
"Macao","","China","22.1667","113.55",1,"AD_1700",19500
"Madras","","India","13.08784","80.27847",1,"AD_1700",24000
"Madrid","","Spain","40.416775","-3.703789",1,"AD_1700",105000
"Mainz","","Germany","49.98419","8.2791",1,"AD_1700",24000
"Malaga","","Spain","36.721261","-4.421267",1,"AD_1700",30000
"Manila","","Philippines","14.58","121",1,"AD_1700",30000
"Mantova","Mantua","Italy","45.156417","10.791375",1,"AD_1700",21000
"Marrakech","Marrakesh","Morocco","31.63416","-7.99994",1,"AD_1700",25000
"Marseille","","France","43.29695","5.38107",1,"AD_1700",75000
"Masenya","","Chad","11.402536","16.171328",3,"AD_1700",30000
"Mecca","","Saudi Arabia","21.42667","39.82611",1,"AD_1700",50000
"Medina","Madinah ","Saudi Arabia","24.4609","39.620189",1,"AD_1700",37000
"Meknes","Takrart, Mequinez, Miknas, MeknËs ","Morocco","33.89352","-5.54727",1,"AD_1700",70000
"Merida","Tiho","Mexico","20.979719","-89.615789",1,"AD_1700",23000
"Messina","","Italy","38.19327","15.54969",1,"AD_1700",45000
"Metz","","France","49.11911","6.17269",1,"AD_1700",28000
"Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,"AD_1700",85000
"Middelburg","","Netherlands","51.5","3.61389",1,"AD_1700",25000
"Milan","","Italy","45.465453","9.198786",1,"AD_1700",113000
"Montauban","","France","44.01667","1.35",1,"AD_1700",12000
"Montpellier","","France","43.61092","3.87723",1,"AD_1700",22500
"Moscow","","Russian Federation","55.75222","37.61556",1,"AD_1700",114000
"Mumbai","Bombay","India","19.07283","72.88261",1,"AD_1700",38000
"Munich","","Germany","48.136739","11.576756",1,"AD_1700",24000
"Murcia","","Spain","37.98704","-1.13004",1,"AD_1700",25000
"Nagara","Bednur, Bidanur","India","13.824","75.034",3,"AD_1700",70000
"Nagasaki","","Japan","32.752558","129.878192",1,"AD_1700",59000
"Nagoya","","Japan","35.181447","136.906397",1,"AD_1700",65000
"Nanchang","","China","28.68333","115.88333",1,"AD_1700",30000
"Nanhai","Foshan, Fatshan","China","23.016667","113.116667",1,"AD_1700",50000
"Nanjing","Nanking","China","32.05","118.766667",1,"AD_1700",140000
"Nantes","","France","47.21725","-1.55336",1,"AD_1700",40000
"Naples","","Italy","40.851775","14.268122",1,"AD_1700",207000
"Newcastle upon Tyne","","United Kingdom","54.978253","-1.617781",2,"AD_1700",25000
"Ningbo","Yinhsien, Ningpo","China","29.866667","121.55",2,"AD_1700",72000
"Nkazargamu","Gasreggomo, Birni, Kazargamu","Nigeria","13.047222","12.227778",3,"AD_1700",50000
"Norwich","","United Kingdom","52.62783","1.29834",1,"AD_1700",29000
"Okayama","","Japan","34.661753","133.916667",1,"AD_1700",45000
"Oporto","Porto","Portugal","41.167972","-8.627064",1,"AD_1700",23000
"Orleans","OrlÈans","France","47.902964","1.90925",1,"AD_1700",37000
"Oruro","","Bolivia","-17.98333","-67.15",1,"AD_1700",35000
"Osaka","","Japan","34.693216","135.502082",1,"AD_1700",380000
"Oyo","Katunga","Nigeria","7.85","3.93333",1,"AD_1700",50000
"Padua","","Italy","45.406436","11.876761",1,"AD_1700",37000
"Palermo","","Italy","38.115689","13.361267",1,"AD_1700",125000
"Paris","","France","48.856614","2.352222",1,"AD_1700",530000
"Parma","","Italy","44.80266","10.32898",1,"AD_1700",35000
"Patna","","India","25.610533","85.14145",1,"AD_1700",100000
"Pavia","","Italy","45.18446","9.16145",1,"AD_1700",22000
"Philadelphia","Pennsylvania","United States of America","39.95","-75.1667",1,"AD_1700",4400
"Piacenza","Fiacenza","Italy","45.04676","9.69937",1,"AD_1700",31000
"Plovdiv","Philippopolis","Bulgaria","42.15","24.75",1,"AD_1700",27000
"Plymouth","","United Kingdom","50.375456","-4.14305",1,"AD_1700",8000
"Poitiers","","France","46.58333","0.33333",1,"AD_1700",18000
"Pondicherry","","India","11.91386","79.814472",1,"AD_1700",25000
"Potosi","PotosÌ ","Bolivia","-19.58361","-65.75306",1,"AD_1700",82000
"Prague","","Austria","50.08804","14.42076",1,"AD_1700",48000
"Prizren","Frizren","Serbia","42.21389","20.73972",1,"AD_1700",17000
"Puebla"," Puebla de Zaragoza","Mexico","19.0514","-98.2178",1,"AD_1700",63000
"Pune","Poona","India","18.52043","73.856744",1,"AD_1700",25000
"Pyongyang","P'yongyang, Tonggoo","Dem. People's Republic of Korea","39.03385","125.75432",1,"AD_1700",55000
"Qazvin","Kazvin","Iran","36.26877","50.0041",1,"AD_1700",60000
"Quito","","Ecuador","-0.22985","-78.52495",1,"AD_1700",30000
"Qum","Kum, Qom, Com","Iran","34.64","50.876389",2,"AD_1700",37000
"Rabat","","Morocco","34.01325","-6.83255",1,"AD_1700",50000
"Recife","Pernambuco","Brazil","-8.05389","-34.88111",1,"AD_1700",16000
"Reims","Rheims","France","49.25","4.03333",1,"AD_1700",22000
"Rio de Janeiro","","Brazil","-22.90278","-43.2075",1,"AD_1700",20000
"Rome","","Italy","41.89474","12.4839",1,"AD_1700",138000
"Rotterdam","","Netherlands","51.9225","4.47917",1,"AD_1700",55000
"Rouen","","France","49.44313","1.09932",1,"AD_1700",63000
"Ruse","Rustchuk","Bulgaria","43.835572","25.965656",2,"AD_1700",26000
"Saint-Malo","","France","48.649336","-2.025675",1,"AD_1700",23000
"Salvador","Sao Salvador, Bahia","Brazil","-12.97111","-38.51083",1,"AD_1700",26000
"Sendai","","Japan","38.266667","140.866667",1,"AD_1700",61000
"Sennar","","Sudan","13.567469","33.567203",1,"AD_1700",30000
"Seoul","Hanyang","Republic of Korea","37.56826","126.97783",1,"AD_1700",158000
"Serres","Serrai, Seres","Greece","41.090922","23.541319",1,"AD_1700",28000
"Seville","","Spain","37.388097","-5.982331",1,"AD_1700",80000
"Shanghai","","China","31.22222","121.45806",1,"AD_1700",45000
"Shenyang","Fengtien, Mukden","China","41.79222","123.43278",1,"AD_1700",30000
"Shkoder","Shkodra, Scutari","Albania","42.0743","19.527661",1,"AD_1700",12000
"Silistra","Silistria","Bulgaria","44.114728","27.267189",1,"AD_1700",24000
"Sira","","India","13.74155","76.9043",1,"AD_1700",40000
"Smyrna","Izmir","Turkey","38.41273","27.13838",1,"AD_1700",135000
"Sofia","","Bulgaria","42.69751","23.32415",1,"AD_1700",30000
"Srinagar","","India","34.08842","74.80298",1,"AD_1700",125000
"Srirangapatna","Shrirangapattana, Seringapatam","India","12.417956","76.694687",3,"AD_1700",60000
"Stockholm","","Sweden","59.33258","18.0649",1,"AD_1700",48000
"Strasbourg","Strassburg","France","48.58342","7.74296",1,"AD_1700",27000
"Surat","","India","21.19594","72.83023",1,"AD_1700",50000
"Suzhou","Soochow","China","31.3","120.6",1,"AD_1700",140000
"Tabriz","","Iran","38.08","46.2919",1,"AD_1700",75000
"Tainan City","Taiwan","China","22.983333","120.18333",3,"AD_1700",55000
"Targoviste","Tirgovishtea, T‚rgoviste ","Romania","44.924167","25.456667",1,"AD_1700",20000
"Tbilisi","Tiflis","Georgia","41.709975","44.792989",1,"AD_1700",20000
"The Hague","s-Gravenhage","Netherlands","52.070492","4.300694",1,"AD_1700",26000
"Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,"AD_1700",40000
"Tianjin","Tientsin","China","39.14222","117.17667",1,"AD_1700",70000
"Tiruchirappalli","Trichinopoly","India","10.805","78.685556",3,"AD_1700",30000
"Tokushima","","Japan","34.070269","134.554844",1,"AD_1700",25000
"Tokyo","Yedo, Edo","Japan","35.6895","139.69171",1,"AD_1700",688000
"Toledo","","Spain","39.862831","-4.027322",1,"AD_1700",25000
"Toulon","","France","43.11667","5.93333",1,"AD_1700",39648
"Toulouse","","France","43.60426","1.44367",1,"AD_1700",38000
"Tours","","France","47.38333","0.68333",1,"AD_1700",33000
"Tsinkiang","Zayton, Chinchiang, Chuanchow","China","24.913889","118.58583",3,"AD_1700",43000
"Tunis","","Tunisia","36.818811","10.165961",1,"AD_1700",69000
"Turin","","Italy","45.07049","7.68682",1,"AD_1700",43000
"Udaipur","","India","24.57127","73.691544",3,"AD_1700",54000
